id,title
Bo9MRQ3rfVo,Woh Qadir Hai Ep01 | Shah Yaman Akk bin Atab ki Ibrat naak Dastaan
E1lq_jDSNF4,لوئر دیر: ' زنگو' سے دریا پار
Dgc4ZnfjvqA,How does a British-era tunnel help the environment in Pakistan?
G1C48Be-8Pg,Poor Condition of Refugees Worldwide: Aman Azhar
EVQyokzym1s,Coronavirus: Afghan Refugees Return From Iran
ERHc-DedrsM,سابق صدر اوباما ایک بار پھر انتخابی مہم پر
JHb_FsdOaFY,Munshi Abdul Kareem: Clerk who became Queen Victoria's special friend
LqphzbdJ0pU,azan me ashhadu anna ke jawab me sallallahu alaihi wasallam kehna || by Mufti Sadaqat official #azan
MZdIn2WCQV4,Poll shows Americans' approval of the Supreme Court fallen | VOA URDU
PTOiFRVHlWY,پاکستان کا امریکہ کے بغیر گزارہ نہیں‘ معید یوسف
OcFJRkkQ1w8,English in a Minute: A Mile A Minute: Faiza Bukhari
YjtqtmYtXWU,Coronavirus: Washing your hands regularly is impossible here - BBC URDU
TQXXuDyhcc0,جنگ بندی صرف رمضان میں نہیں ہمیشہ کے لیے ہونی چاہیے
Vdq6qcL3Law,مسعود اظہر کے مسئلے پر جان بولٹن اور شاہ محمود قریشی کے درمیان گفتگو
VpkTTmM70Dc,What are India's Concerns About the Situation in Afghanistan?
bJxR4kImq-I,بھارت: کرونا بحران میں مسلمان فلاحی کاموں میں آگے آگے
cOqXED0GByo,'چڑیا گھر کی رونق جو اب نہیں رہی'
dD9PmVjlHs8,Shazia Manzoor's reaction when Alizeh Shah slipped - BBC URDU
dp2UBpOZQQY,Coronavirus Lockdown Impact on Businesswomen in Pakistan: Saman Khan
kHMsfeuuotQ,Pakistan Prime Minister Imran Khan's Statement on Usama Bin Laden
j4hvZdqSJjA,Why are businesses failing in Indian Administered Kashmir? |#bbcurdu | #sairbeen | #kashmir
kwqHehv5Qe0,ڈپریشن کے علاج میں مدد گار 'مائنڈ فل نیس'
o_FUNikCMt4,لاہور کے جدید شاپنگ مالز میں آنے والے لوگ کس حد تک محفوظ ہیں؟
pj-Ocbf5Ej8,ٹرمپ بے قصور ہوتے تو رپورٹ میں لکھا ہوتا، خصوصی معاون رابرٹ ملر
rAWdhrHBKVc,American Children Cycling During Coronavirus Crisis
qZM7tJZVZ-I,"Headlines with Khalid Hameed, Monday, March 30, 2020"
u20VRuRSXvw,Hunger has no Religion: Ritul Joshi
uToQEwuKoTo,نیویارک میں امام مسجد پر فائرنگ سے متعلق ویڈیو
wKnsNlvwuz4,U.S. Visa Restrictions for Pakistani Citizens?
xQEpSQhNdH0,ایبولا کے لیے فنڈز کی اپیل
0tK655giyhU,"Headlines with Khalid Hameed, Monday, September 7, 2020"
1fT6rjCENjI,What is ISIS and what do they want ?
1iIjVAlNQW4,Karachi Eat Food Festival
25E8q7JT2f4,ٰCoal miners from Shia Hazara community killed in Balochistan - BBC URDU
30oZnXetAaI,"Khabron Se Aage 1 (Nov 8, 11)"
4Jj8Az8_Qyo,Paithani Saree worth millions of rupees made by people with disabilities - BBC URDU
3M1vbkZdLT0,نیویارک میں کامک سپر ہیروز کا میلہ
3kKbkZRfinc,"TGTET 2024 Important Urdu Grammar II TSTRT Urdu Grammar II Part 16 II CTET , APTET Urdu Grammar بہت"
7NlLEyRmLPk,فیفا میں پاکستان کی رکنیت معطل، کراچی میں احتحاج
BhFa8R34Lco,غریبوں کا نیا سال | Urdu Story | Stories in Urdu | Urdu Fairy Tales | Urdu Kahaniya
C3SR9QbGRU0,50 Years of Fall of Dhaka | How Much Zulfiqar Ali Bhutto Was Responsible?
BnJi7RCw6_Q,Efforts Against Deep Fakes Technology
DGRsTHAWr94,دنیا کے بہترین محققین کی فہرست میں 81 پاکستانی شامل
Da2r3GJ_VoQ,Long march for missing persons in Balochistan| VOA URDU
Gy6VbwxPsgU,Armenia-Azerbaijan Conflict: Why is Turkey supporting Azerbaijan? - BBC URDU
KS8-FE0imko,Muslim Community Clinic Serving for Last 18 Years in America
JUz1Jxxn5ko,ماحولیاتی تبدیلی سے متعلق معاہدہ پاکستان کے لیے اہم ہے: ملیحہ لودھی
6uYx4YDZckw,A village named 'Bharat' in Pakistan - BBCURDU
AT6GitQqIA8,وی او اے اردو کی ایپ اب ایپل ایپ سٹور پر دستیاب
59aNXqxrdDk,Barq e Kaleesa E40 | Urdu historical novel | برق کلیسا / बरक़ ए कलीसा | Urdu Classic
9HCB4qZFeyc,فرینکفرٹ سے سالزبرگ جانے والی پرواز لینڈ نہ کر سکی
SM4hVfj4aMA,بالی وڈ لیجنڈ دلیپ کمار چل بسے
sxynSdNJHJY,بھارت میں پاکستانی ٹی وی سیریلز
40vtkuMlOiA,"View 360 - Wednesday, April 8, 2020"
KVK2ja9uxD8,Division Video 6 of 7 القسمةايجاد عدد المجموعات القسم الثاني
x5QTOwVM2FE,افغان طالبان اور حقانی نیٹ ورک پاکستان میں موجود ہیں: افغان وزیر دفاع
ATbwXHbpkEs,"Maths ""Real Numbers ""|| CLASS 9 ||  Simplification of a Expression. Urdu /English/Hindi || T-SAT||"
Tv9mCoFs4Ws,پاکستان افغان پناہ گزینوں کی میزبانی کرنے والا سب سے بڑا ملک ہے
gNZpcWxfmCU,The Story of a Woman Who Was Sexually Abused and Neglected
rh1LFp7iRbU,Handicrafts Made with Dates Leaves
9vjhARtUJzE,"b letter se baby girl names with meaning, b se muslim ladkiyon ke naam || by Mufti Sadaqat official"
Dl0a_WQi-WE,Dharti Ka Safar P70 | دھرتی کا سفر / पृथ्वी की यात्रा | Urdu Classic.Islamic and Historical Books
FI0J8TXrVVw,امریکہ میں ہدیٰ متانہ کی واپسی کی قانونی جنگ
lA5CvBYuPQo,Will the new vaccine eradicate malaria from the world? | VOA URDU
_MwpRrcGajM,سول سوسائٹی آگے بڑھے
f_NzYIKNnMY,پاکستان: سال بہ سال | 2020
gWLSqY6ZVbo,16 Sunsets and Sunrises Every Day Urdu Documentary   جگہ جہاں دن میں 16 بار سورج نکلتا ہے  LalGulab
gksaa_r_SPI,(Urdu Audiobook) Aik Ghalati Ka Azala ایك غلطی كا ازالہ
hl1q8k26Cs0,What do women human rights activists say about leaving Afghanistan?| VOA URDU
iFZNcnyPmkY,Day after Suicide Blast after Shah Noorani Shrine
mFgVNXPeIKk,انڈی پنڈنس ایوینو : سلمان تاثیر قتل میں مجرم ممتاز قادری کی سزا پر سپریم کورٹ کا فیصلہ
lhRdxLjwQoA,Islamabad: Bear Cub 'Dabu' returns to have fun - BBC URDU
pzUODtXZs5k,Increasing sales of electric vehicles around the world | VOA URDU
v7A-5WhC8Hg,English in a Minute: Lion's Share: Faiza Bukhari
kf0k4cyj9po,کیا امریکی فوج ملک کے دفاع کے قابل نہیں ہے؟
sfWLCJCMric,✅ Video #62│کچے دھاگے │ روحانی ہجرت
tjKMJKbbK5w,Youngest K2 Climber: 'Shehroze is very Straight Forward and Cautious'
t4jkMA56fJE,Drinking Water Shortage in Islamabad
vfHLf3K7XwU,Atoon Series season 4 | Ep79 | Aaton Mount Kay Darwazay Par | Urdu Classic
w5ulxhhVUL8,"Hollywood Highlights, Friday, June 14, 2019"
1VrL--tl4qc,Barq e Kaleesa E25 | Urdu historical novel | برق کلیسا / बरक़ ए कलीसा | Urdu Classic
4OLP4CY4pvM,Qatar 2022: The World Cup that finally saw Messi crowned king - BBC URDU
5hKfEdsFpkw,U.S. Sanctions Suspend Iranian Oil Trade
6hN4L_iqSBQ,Are Pakistani analysts partial? | VOA URDU
6yrZW7NeDFw,الزمات کے سائے میں فیفا کے انتخابات شروع -BBC Urdu
8o6659JA8cw,Afghanistan Drug Addicted Family
HZHv0EXmXsA,Taking Credit for Others Work at Workplace - Qasim Ali Shah Talk with HR Professionals
F63ceqwjcnY,Indian Farmers Protest in New Delhi: Nadeem Yaqub
MAMMXQO4dlY,"View 360 - Wednesday, August 26, 2020"
O1rzc-E6MkI,BBC Urdu  -  تھر میں قحط سالی سے خودکشیوں میں اضافہ
Ow9zwoUbq40,Intention to Bring US Troops Back from Afghanistan and Syria: President Trump: Nilofer Mughal
S6XL-_Drv1I,The Biggest Precaution Against Coronavirus is to Use a Mask
RaV6ipf_zFw,'تھر کی بارشوں کے بعد خوبصورتی کا سُنا تھا، آج دیکھ بھی لیا'
TmpQwEpZcL0,کہانی پاکستانی: Politics of Anti-Isms
ULCNDmTvi-U,U.S. Presidential Elections: Is the US Deeply Divided?
W6nog4H8_xo,کیا امریکی صدر ٹرمپ کے مواخذے کا امکان حقیقی ہے؟
VRrLkAufnzs,غریب مچھیرے کی قسمت  | Urdu Story | Stories in Urdu | Urdu Fairy Tales | Urdu Kahaniya
X8roOtmhfAA,شمالی کوریا کے صدر کم جونگ کا چین کا دورہ
aPMaCyGV7x8,پاکستان میں غیر ملکی سیاحتی بلاگرز پرمٹ کے بغیر کام میں مصروف
mGVHnh9D-c8,پشتون تحفظ موومنٹ نے فاٹا کے لوگوں کا خوف ختم کر دیا ہے: پروفیسر اعجاز خٹک
n7e0fRIqPB0,آپ پاکستان کے بارے ميں کيا جانتے ہیں؟
o3XC35UK4wM,سری نگر: طلباء تنظیموں کا احتجاج
qG-DHylqZ38,Try Try Again By Qasim Ali Shah
sXEmLsASxiE,"VOA Urdu View 360 - Wednesday, August 4, 2021 - Raising Childen in America"
xoCdIvqv_w8,افغانستان میں امن کے سلسلے میں جدہ میں علماء کی بین الاقوامی کانفرنس
wxskgwZDEnY,Chandrat in the United States with Pakistani singer Alamgir | VOA URDU
zyVbUVZLqRo,Arab Spring: What has changed in 10 years? - BBC URDU
m4ki32Ja-GY,How is fistula affecting physical and mental health of women in Pakistan? - BBC URDU
kIUIt07FjS4,جبر کے شکار اقلیتی گروہوں کو امداد دینے کی امریکی پالیسی میں تبدیلی
kvXy9KDTzmM,Nature Preservation - زندگی 360
GwKUmzqt-Kc,"Kashmir: Fashion designers, social workers make face masks for healthcare workers"
OXhpG2429bo,Solar Tube Wells: Saving for Farmers But Wasting Water: Saman Khan
_p23YchBsdM,Waada (The Promise) - Episode 97 | URDU Dubbed | Season 1 [ترک ٹی وی سیریز اردو میں ڈب]
YQ4p56Q32y4,Is Pakistan on its way to becoming another Sri Lanka? | VOA URDU
fVLxtimmBLU,Helmand: Fighting Continues Between Taliban and Afghan Security Forces
fElnXoQIVYE,پناہ گزینوں کا مصوری کے ذریعے ذہنی سکون کا حصول
fdvyzZrdysQ,Mard ki khubsoorti kya hoti hai? خوبصورت مرد کی پہچان۔ by Mufti Sadaqat Husain qasmi
k5WrpnnoEko,عراقی شہر کرکک میں بم دھماکے
qO6WSK1v0A8,What is polio and how does it spread? - BBC URDU
o5LVym_sqTw,Pakistani male Kathak dancer proves gender is not barrier a barrier in art | VOA URDU
qaHXDHmmd8g,"shazil name meaning in urdu, shazil naam ka matlab || by Mufti Sadaqat official #shazil #name"
t9gGuaKpeyc,"Women Affected by Yemen War, Determined to Change Their Circumstances: Saba Shah Khan"
szqh8qDaIFI,Commitment of Joint Efforts for Peace in Afghanistan
uN_vF7cEitA,sciatica best treatment in urdu | arq un nisa ka nuskha | عرق النساءکے درد کا علاج
vr3FS1qB9ik,View 360- پیر یکم مئی کا شو
wga74XCH8S8,Congressional Pakistan Caucus
xicbCYpm9Ek,Idealism | Idealism in Urdu | MANUU | B.Ed | Idealism philosophy
huMdIXDF5rE,Pakistan and America should  listen to each other:  Steve Coll: Aunshuman Apte
0fYSA7MKfgE,ہانگ کانگ میں پھر جھڑپیں
F2yOHBqHX2I,"غیر محرم سے محبت,na mehram se mohabbat ❤️, #shorts, by mufti Sadaqat Husain qasmi"
OgzVFHpL3m8,"Headlines with Khalid Hameed, Wednesday, January 20, 2021"
k48lYAPHZSA,ایڈیشنل اٹارنی جنرل اشتیاق احمد خان کی گفتگو
D72EsGQutdw,Performance of Vice President Mike Pence
OZ2B2QndCI4,"imaan javeriya name meaning in urdu, imaan naam ka matlab || by Mufti Sadaqat Husain official"
dNhgsYICr1g,"Khabron Se Aage 2  (Nov 16, 11)"
La_KFLGx8EE,روہنگیا پناہ گزینوں کو ایک نئے خطرے کا سامنا
yGsuK2ZmWP8,#WorldMentalHealthDay: What do you know about your mental health condition? - BBCURDU
1bY5EiGKgtg,Challenges in Reporting the Coronavirus Crisis in India?
fkBWpSoRXww,انڈی پنڈنس ایوینو - پاکستان، یمن بحران اور مشرق وسطی
4CJA3N9ob_A,40 saal se zaid umar ke logon ke liye | چالیس سال سے زائد عمر کے افراد کے لیے
fcktY2BEyjo,"نیوز منٹ December 29, 2015"
YfKsQ3WxK9Y,ریڈیو چائنہ اردو نیوز Radio China Urdu news live today Urdu news today - 08.03.2022
nlrN4_pzmQI,Atoon Series season3 | Ep60 | Harappa ki nagan | Urdu Classic
r4Y8cjOi72s,"نیوز منٹ March 2, 2015"
lT2MRZbnf4A,کراچی، پلاسٹک کاکچرا ٹھکانے لگانے کا طریقہ، ری سائیکلنگ؟
lXAYQPPp73Q,افریقہ میں ہاتھیوں کی آبادی میں 30 فیصد کمی World News
K_uJZKmAF0k,امن کا پیغام لے کر پاکستان بھر کے سفر پر نکلنے والا نوجوان
peoxpR5ySS8,بالی وڈ اداکارائیں بڑھتی عمر سے کتنا ڈرتی ہیں؟
SD0Ta4Qa4fo,لاہور کی ادبی و ثقافتی محفلیں کرونا وائرس کی نذر
8PUwc-NbH3w,Afghan Refugees celebrate their first Eid in the U.S | VOA URDU
ThgbaGc-5wM,Is America A Trustable Ally
KoV7g2B1bgg,Khabron Se Aage 4.17.12 Part 3
efflIIwQ5-Q,"umaima, yumna, munamah name meaning in urdu || by Mufti Sadaqat official #umaima #yumna #munama"
m2xE5HHMZDs,"VOA URDU| View 360 |July 26, 2022 | Tashkent Conference"
FdJ0Ie_BDz4,"Minal Khan talks about criticism on her dramas ""Jalan"" and ""Nand"" - BBC URDU"
gfzVfozWbEM,سیاحت سے پاکستان کے مثبت تاثر اور روزگار کو فروغ دینا چاہتے ہیں: وزیر سیاحت
Kxd17EVYqag,Superhero Edhi Baba: Maria Riaz
qjwxzg1naxo,بہو کا جادوئی عکس | Magical Mirror of Daughter-in-law | Urdu Story | Urdu Kahaniya | Stories in Urdu
5geLxQsJHL0,"VOA Urdu View 360 - Wednesday, June 30, 2021"
89BkVFyqVkw,Food Diary: Arabian Mandi comes in Gujranwala - BBC URDU
ZiPiGL4Mz5A,پاکستان: آزادی سے مارشل لا تک
vMA-Gogr31s,ٹی ٹوئنٹی ورلڈ کپ کے سیمی فائل میں بھارتی تماشائی بنے پاکستان کے سپورٹر
uI7_Fc8xhcE,نواز الدین صدیقی اور اے آر رحمان کی اپنے کام سے محبت
I2VtDC7lsaY,Who is the Most Earning Woman? Vardha Khalil
y9bexOcge3c,انڈیا میں اسٹریٹ آرٹ
9khoMP7EGec,”ٹرک۔پل“ چیمپئن شپ: دنیا کے طاقتور ترین مرد
zsZNSAiRq3c,Sairbeen : Why aren't Indian women walking out of abusive relationships? - BBC URDU
9657PRagWYI,"Fifth day of the Russian invasion:  VOA's Heather Murdoch tells the situation from Kyiv, Ukraine|"
3DqJkP_aIhU,Moon Observatory inaugurated in Islamabad  - BBC URDU
4qS_NcD891Y,"Headlines with Khalid Hameed, Wednesday, June 2, 2021"
2w2wT7LrzT0,Artificial Intelligence: Students participated in robot wars at Robot Expo in Karachi - BBCURDU
fCnjOe-c-To,Wazifa and Treatment for Obesity | موٹاپے کا علاج اور وظیفہ | Humayun Mehboob
Qhg4gg9NYxE,سینٹ لوئس کی سڑک کا اندھا گڑھا
3Yjxzlh9QY4,T20 Cricket World Cup 2022: India beat Pakistan by four wickets - BBC URDU
iUTJhxtlSdg,Expensive drink water served in restaurants
uI5p2uIFzEg,"VOA URDU| View 360 | January 19, 2022 | Court Angry Over Forced Disappearances"
M12l9ZoEz_k,ملالہ کے رول ماڈل پر بننے والی ڈاکیومنٹری نیویارک فلمی میلے کی ہٹ فلم
_enQyaahGPc,Wahab Riaz Interview - BBC Urdu
3UiI0DKeWWI,Foreign Minister Afghan Taliban: 'We are mediating between Pakistan government and TTP' - BBC URDU
AxNcirZeJSw,اسلحہ دکان میں چوری
wjjxFwxbCsA,Pakistan's popular 'Mian Jee ki Daal' dish | پنجاب سے لندن تک؛ 'میاں جی کی دال' کے چرچے | VOA Urdu
ZH5-z0xl8tU,تیل مہنگا تو ہر چیز مہنگی
pEs48hMB5j8,What Will Be the Taliban's Government Setup in Afghanistan?
sW0r2Cf8QVk,آئندہ انتخابات میں صدر ٹرمپ کا مقابلہ کس سے؟
hV9MlVXBhOw,Maham Anga: Who was Shahenshah Akbar's foster mother and political advisor? - BBC URDU
6L7FKEuceyI,Sairbeen: Will Swat be the same for tourism after floods? - BBC URDU
sCMEcpoFEak,’خواتین کو بالوں سے پکڑ کر گھسیٹا گیا‘
7062sN44qFY,Sairbeen 25th Feb 2021: Pakistan likely to remain in FATF grey list
24fgM8lsv_w,"yashfa name meaning in urdu, yashfa naam ka matlab || by Mufti Sadaqat Husain official #yashfa"
CIF39u5K7jo,"VOA URDU| View 360 | August 5, 2022 | Vienna talk on Iran"
hJfTcydEd0Q,Year ender: How was the year 2022 for Pakistan-US relations | VOA URDU
6csr-jXN19g,India: Why do current residents want to sell Jinnah's ancestral home? - BBC URDU
dFGpmm0JH5U,The Unique Graveyard of Michigan: Aftab Borka
BI1NVSoNQJE,U.S. China Trade Differences Expected to be Resolved within Next Month: Asad Ullah Khalid
3a9Hy4luFjM,'IVF let me introduce baby to my terminally-ill dad' - BBC URDU
0nixffd7aWI,’’اصل روح کی غذا موسیقی ہی ہے‘‘
2jpLsSbQHlI,بی بی سی اردو سیربین22اپریل2019
7SCgBCzI9A4,Women's Rally in Quetta on International Women's Day: Murtaza Zehri
7SWZFRo3owk,Pink Busses Project for Women in Khyber Pakhtunkhwa: Umer Farooq
7ux9qPJ69cU,کرم ایجنسی کے متاثرین کا پشاور میں احتجاج
AFiMWQIriKw,پاکستانی ایتھلیٹس
CC1c5jqU0v0,امریکہ میں باسکٹ بال کا جنون
FC5z4X_wjR0,"Headlines with Khalid Hameed, Thursday, September 24, 2020"
F_gXXhyd5k4,Sleeping Beauty In Urdu | Urdu Fairy Tales | New Urdu Story 2018 | Urdu Cartoon | سلیپنگ بیوٹی
GN4UvAiyCVE,مصباح اور وقار پر کوچنگ چھوڑنے کا دباؤ ہو گا: شاہد آفریدی
ejrUemjRlS8,The Story of Pakistani Who Went to Turkey Illegally?
HbpXsms5Qeo,فرانسیسی طیاروں کا فلائی پاسٹ
HL8uFUeN-WA,اسپیشل رپورٹ: اسٹیٹ آف ہیلتھ، سرکاری اسپتالوں کی حالت دگرگوں
I48HGJDF3ag,ڈیموکریٹس نے چار روزہ کنونشن میں اپنے ووٹرز کو کیا پیغام دیا؟
Jyfkw36akPQ,"نیوز منٹ August 27, 2015"
IZe_minkDJc,"View 360 - Wednesday, February 12, 2020"
MkwZUsBgtLM,America's 2022 midterm elections: What is the future of US support for Ukraine?
NMdolI0CnLg,Pakistan's next Army Chief: Who are the leading candidates? - BBC URDU
R5NRJXFv6Lc,فلسطینی تباہ شدہ گھروں کی تعمیر اور روزگار کے لیے پریشان
UGapz9wycTs,شمالی کوریا نے جنوبی کوریا کے ساتھ مذاکرات اچانک منسوخ کر دئیے
Tne5LUcmzSc,Sirat e Mustaqeem Sidha Rasta Kya Hai - Qasim Ali Shah
VJ6uexnXKYc,'امریکہ سے انٹیلی جنس تعاون معطل کر دیا ہے'
VNpZKbczm5k,India bridge collapse: death toll surpasses 140 - BBC URDU
VYm_ttWNL5Q,Vaccine Nationalism
W0RyMoC_pYE,نو سو سال پرانے قبرستان میں کسی کی تدفین سے انکار نہیں کیا گیا ۔ بی بی سی اردو
WXq9a0fHd44,Benefits of Flexible Thinking to Succeed in Life - Qasim Ali Shah
